"v1","v2","v3","v4","v5","v7_1","v7_2","v7_3","v7_4","v7_5","v7_6","v7_7","v7_8","v8","v9_1","v9_2","v10_1","v10_2","v10_3","v10_4","v10_5","v10_6","v10_7","v10_8","v10_9","v10_10","v10_11","v10_12","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22_1","v22_2","v22_3","v22_4","v22_5","v22_6","v23","v24","v25","v28","v29","v31","v32","v33","v35","v36","v37","v38","v9_3"
4,1,2,1,1,1,0,1,0,0,0,1,1,1200,5,0,1,1,1,1,1,0,0,1,1,1,1,0,5,5,5,5,5,0,0,1,2,2,5,0,0,0,0,1,0,2,0,3,1,1,5,0,4,4,0,2,2,300
4,1,1,1,1,0,1,1,1,1,0,1,1,299,6,0,1,1,1,1,1,1,0,1,1,1,0,0,4,5,5,4,4,3,0,3,3,3,0,1,1,1,0,1,0,1,0,4,1,1,7,0,15,15,1,2,3,360
4,1,1,1,1,1,0,0,0,1,0,0,0,700,6,0,1,1,1,1,1,0,1,1,0,1,1,0,5,5,5,5,5,0,2,1,0,2,5,0,1,1,1,1,0,3,1,3,0,1,5,0,16,16,1,2,2,360
2,1,2,1,1,1,0,0,0,0,0,0,0,1600,10,0,1,1,1,1,1,1,0,1,1,1,0,0,4,5,4,5,4,2,0,1,2,2,0,0,1,1,1,1,0,4,0,3,1,1,4,0,6,6,0,2,3,600
4,1,2,1,1,1,0,1,0,0,0,1,0,950,12,0,1,1,1,1,1,1,1,0,1,1,0,0,5,5,5,5,5,3,2,0,2,3,0,0,1,0,1,1,0,3,1,3,1,1,6,0,2,2,1,2,3,720
4,1,2,1,1,1,0,0,0,0,0,0,0,499,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,2,2,1,1,3,0,1,1,0,1,0,0,3,0,3,0,1,7,0,15,16,1,2,2,60
5,1,1,1,1,1,0,1,0,0,0,0,0,499,3,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,4,5,3,3,0,3,3,3,5,0,1,1,0,1,0,3,1,2,1,1,6,0,15,15,0,1,3,180
2,1,1,1,1,1,0,0,0,0,0,0,0,650,3,0,1,1,1,1,1,1,1,0,1,1,1,0,3,5,3,4,3,2,1,0,1,1,4,1,1,1,1,1,0,3,1,4,1,1,6,0,9,9,1,1,3,180
4,1,1,1,1,0,1,1,0,1,0,1,1,599,4,0,1,1,1,1,1,0,1,1,1,1,1,0,2,5,5,5,3,0,3,2,3,3,4,0,1,1,1,1,0,1,0,4,1,1,6,0,2,2,1,1,1,240
5,1,2,1,1,1,0,1,0,0,1,1,0,1500,4,0,1,1,1,1,1,1,0,1,1,1,1,0,3,5,3,4,3,3,0,2,3,3,4,0,1,0,1,1,0,2,0,3,1,1,5,0,1,1,1,2,3,240
5,1,1,1,1,0,1,1,1,0,0,1,0,360,5,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,5,2,3,0,1,2,3,4,0,1,1,1,1,0,3,1,3,1,1,7,0,1,1,0,1,3,300
4,1,2,1,1,1,0,0,0,0,0,1,1,700,5,0,1,1,1,1,1,1,1,1,1,1,0,0,4,5,4,4,4,3,3,2,2,3,0,1,1,0,0,1,0,3,1,3,1,1,6,0,14,14,1,2,3,300
4,1,1,1,1,1,0,1,0,0,0,1,0,799,5,0,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,2,3,2,3,3,0,0,1,1,1,1,0,3,1,3,1,1,6,0,5,5,1,2,3,300
4,1,1,1,1,1,0,1,0,1,0,1,1,600,6,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,4,4,3,0,1,2,3,5,0,1,1,1,1,0,3,0,3,1,1,6,0,1,1,1,2,1,360
4,1,1,1,1,1,0,1,0,1,0,1,0,2200,10,0,1,1,1,1,1,1,0,1,1,1,1,0,3,5,2,5,3,3,0,1,3,1,4,1,1,0,1,1,0,2,0,1,0,1,4,0,2,2,1,2,2,600
5,1,1,1,1,1,0,0,1,1,0,1,1,550,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3,5,5,5,3,2,2,1,1,2,4,0,0,0,0,1,0,3,0,4,1,1,4,0,20,20,1,2,3,60
4,1,1,1,1,0,1,1,1,0,0,1,1,199,2,0,1,1,1,1,1,1,1,1,1,1,1,0,3,5,5,3,4,3,3,3,3,3,2,0,1,1,1,1,0,2,1,2,1,1,5,0,1,1,1,2,3,120
5,1,1,1,1,0,1,1,1,0,0,0,0,200,2,0,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,4,3,3,2,3,3,3,0,1,0,1,1,0,3,1,3,1,1,6,0,16,16,1,1,3,120
5,1,1,1,1,1,0,1,0,1,0,1,0,799,3,0,1,1,1,1,1,1,1,1,1,1,1,0,2,5,5,1,5,3,2,1,3,2,2,1,1,0,1,1,0,2,0,3,1,1,5,0,1,1,1,2,3,180
5,1,1,1,1,1,0,1,0,1,0,0,0,750,10,0,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,3,3,3,3,3,3,1,1,1,1,1,0,3,0,4,1,1,7,0,2,2,1,1,3,600
6,1,1,1,1,0,0,1,0,0,0,0,1,0,4,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,1,0,3,0,5,5,0,2,2,270
2,1,1,1,1,1,0,1,0,1,0,1,0,750,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,1,6,0,15,15,1,1,3,300
8,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,NA,1,1,4,0,9,9,1,1,2,120
8,1,1,1,1,1,0,0,0,0,0,0,0,NA,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,2,1,17,17,0,1,1,240
8,1,1,1,1,1,0,1,0,0,0,0,0,500,0,5,1,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,1,1,6,0,1,1,0,1,3,5
8,1,1,1,1,1,0,0,0,0,0,0,0,1000,0,30,0,1,1,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,13,13,1,1,2,30
4,2,1,1,1,0,1,1,0,0,0,1,0,400,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,1,0,1,1,0,2,0,1,1,0,3,0,2,2,1,1,2,60
6,1,1,1,1,1,0,0,0,0,0,0,1,469,2,0,1,1,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,2,0,NA,1,0,3,0,1,1,1,2,2,120
5,2,2,1,1,1,0,1,0,0,0,0,0,1800,3,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,1,4,0,15,15,1,1,3,180
4,1,1,1,1,1,0,0,0,0,0,0,0,500,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,1,6,0,2,2,1,2,3,180
4,1,1,1,1,1,0,0,0,0,0,0,0,599,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,2,4,0,0,0,1,0,0,1,0,3,1,3,0,1,6,0,9,9,1,1,2,180
6,1,1,1,1,1,0,1,0,0,0,0,0,500,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,2,0,1,5,0,14,14,0,2,2,240
7,2,1,1,1,0,1,1,0,0,0,1,1,250,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,NA,4,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,NA,0,2,1,1,5,0,2,2,1,1,1,NA
8,1,1,1,1,1,0,0,0,1,0,0,1,499,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,9,9,1,1,3,6
4,1,1,1,1,1,0,1,0,0,0,1,0,749,0,10,1,1,1,0,0,0,0,1,0,0,0,0,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,1,1,6,0,7,7,1,1,3,10
8,1,2,1,1,0,1,0,0,0,0,0,0,500,0,15,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,5,2,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,4,0,3,3,1,1,2,15
6,2,1,1,1,1,0,1,0,0,0,0,1,1200,0,30,1,1,1,1,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,1,0,0,4,0,16,16,1,1,2,30
5,1,1,1,1,0,1,1,1,0,0,0,1,299,0,30,1,1,1,0,0,0,0,0,1,0,0,0,2,5,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,3,1,1,7,0,16,16,1,2,3,30
6,1,1,1,1,0,1,1,1,1,0,1,1,500,1,0,1,0,1,0,0,0,0,1,1,0,0,0,4,0,5,0,0,0,0,2,3,0,0,0,1,0,1,1,0,3,0,3,1,1,7,0,1,1,0,1,1,60
4,1,2,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,3,1,1,6,0,15,15,1,1,3,60
3,1,2,1,1,1,0,1,0,0,0,0,0,800,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4,2,4,0,0,4,0,0,1,1,1,0,1,0,3,0,2,1,1,7,0,1,1,0,1,3,120
5,2,1,1,1,1,0,1,0,0,0,0,0,599,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,3,NA,3,1,1,5,0,17,17,1,1,1,360
7,2,1,1,1,1,0,0,0,0,0,0,0,1250,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,0,5,2,0,0,0,5,0,0,0,1,0,1,0,0,3,0,3,0,1,2,0,9,9,1,1,2,480
7,2,1,1,1,0,1,1,1,1,0,1,0,650,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,NA,3,5,0,0,0,0,0,5,0,0,0,0,0,0,1,0,NA,0,1,1,1,4,0,2,2,1,1,8,NA
8,1,1,1,1,0,1,1,0,1,0,0,1,299,NA,NA,1,0,1,1,0,1,0,0,0,0,0,0,2,0,4,3,0,NA,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,1,4,0,1,1,1,2,3,NA
8,1,2,1,1,1,0,1,0,0,0,0,0,296,0,20,1,1,1,0,1,0,0,0,1,0,0,0,1,5,1,0,NA,0,0,0,4,0,0,0,0,0,0,0,0,3,0,NA,1,1,5,0,2,2,1,1,8,20
6,1,1,1,1,0,1,1,1,0,0,0,0,300,0,30,1,1,1,0,1,0,0,0,1,0,0,0,1,5,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,1,1,7,0,1,1,0,2,2,30
7,1,2,1,1,1,0,0,0,0,0,0,0,NA,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,NA,5,2,0,0,0,5,0,0,0,0,1,0,0,0,NA,0,1,0,0,2,0,2,2,1,2,3,60
6,2,1,1,1,1,0,1,0,1,0,0,0,150,1,30,1,1,0,0,1,1,0,0,1,0,0,0,NA,5,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,2,0,2,1,1,5,0,2,1,1,1,1,90
4,2,2,1,1,0,1,1,0,1,0,1,1,300,2,0,1,1,1,0,0,0,0,0,1,1,0,0,2,2,5,0,0,0,0,0,2,2,0,0,1,0,1,1,0,4,0,3,1,1,7,0,16,16,1,2,3,120
6,1,1,1,1,1,0,1,0,0,0,0,0,400,5,0,1,1,1,1,0,0,0,1,0,0,0,0,3,3,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4,1,1,4,0,2,2,1,1,2,300
6,1,1,1,1,1,0,1,0,1,0,0,1,1407,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,2,1,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,3,0,19,19,1,2,2,NA
5,1,1,1,1,1,0,1,0,0,0,0,0,799,0,10,1,1,1,1,0,0,0,0,1,1,0,0,4,3,2,1,0,0,0,0,5,5,0,0,1,1,0,0,0,1,0,3,1,1,4,0,10,10,1,1,3,10
3,1,2,1,1,1,0,0,0,1,0,0,1,750,1,30,1,1,1,1,1,0,0,0,0,1,0,0,5,1,5,3,3,0,0,0,0,3,0,0,1,1,1,1,0,3,0,3,1,1,6,0,2,2,0,2,2,90
1,1,2,1,1,1,0,0,0,0,0,0,1,800,3,30,1,1,1,1,1,0,0,0,1,0,0,0,3,3,3,5,3,0,0,0,3,0,0,0,1,1,0,0,0,2,0,3,0,1,3,0,5,5,1,1,3,210
5,2,1,1,1,1,0,0,0,0,0,0,0,1000,5,0,1,1,1,1,0,0,0,0,1,1,0,0,2,5,3,1,0,0,0,0,5,1,0,0,1,0,1,0,0,3,0,3,0,0,6,0,1,1,1,2,3,300
5,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,30,0,1,1,1,0,0,1,1,1,1,0,0,0,4,NA,2,0,0,2,1,4,3,0,0,0,0,0,0,0,3,0,3,1,1,7,0,2,2,1,2,3,30
5,1,2,1,1,0,1,0,1,0,0,1,0,119,1,0,1,0,1,1,1,1,0,0,1,1,0,0,3,0,5,5,2,5,0,0,3,1,0,0,1,1,1,0,0,3,0,3,1,1,6,0,5,5,0,2,3,60
6,1,1,1,1,1,0,1,0,1,0,1,0,400,1,0,1,1,1,0,1,0,0,1,1,1,0,0,2,5,3,0,2,0,0,2,5,1,0,0,1,0,0,1,0,4,0,4,1,1,3,0,2,1,1,2,3,60
5,1,1,1,1,1,0,1,0,1,0,0,1,1299,2,0,1,1,1,0,0,1,1,1,1,0,0,0,2,5,NA,0,0,3,NA,2,4,0,0,1,1,0,0,1,0,1,0,1,1,1,3,0,13,13,1,1,1,120
8,1,1,1,1,1,0,1,0,0,0,0,0,499,2,0,1,1,1,1,0,0,1,1,1,0,0,0,3,5,3,3,0,0,2,1,4,0,0,0,1,0,0,1,0,3,0,1,1,1,5,0,10,10,1,2,2,120
5,1,1,1,1,1,0,0,0,0,1,0,0,840,2,0,1,1,1,1,1,1,0,0,1,0,0,0,1,3,4,4,1,1,0,0,4,0,0,0,0,0,1,0,0,4,0,1,1,1,6,0,15,15,1,1,3,120
4,1,1,1,1,1,0,1,0,1,0,0,0,1400,2,0,1,1,1,1,1,0,0,1,0,1,0,0,1,3,3,5,3,0,0,1,0,1,0,0,1,0,0,1,0,3,1,3,1,1,4,0,2,2,1,1,2,120
6,1,2,1,1,1,0,0,0,0,0,0,0,1700,2,0,1,1,1,1,1,0,0,1,1,0,0,0,3,3,3,5,2,0,0,1,4,0,0,0,0,0,0,0,0,2,0,4,0,0,3,0,5,5,1,2,3,120
8,2,1,1,1,1,0,1,0,0,0,0,0,400,2,30,0,0,1,1,1,1,0,1,1,1,0,0,0,0,5,5,2,5,0,3,2,2,0,0,0,0,0,1,0,4,0,3,1,1,5,0,9,9,1,1,3,150
3,1,1,1,1,1,0,0,0,0,0,1,1,700,3,0,1,1,1,1,0,0,1,0,1,1,0,0,3,3,4,4,0,0,3,0,2,3,0,1,1,0,0,1,0,2,0,3,1,1,6,0,2,16,1,1,3,180
4,1,1,1,1,1,0,1,1,0,1,0,0,400,3,30,1,1,1,1,0,0,1,0,1,1,0,0,3,3,3,5,0,0,3,0,3,2,0,0,1,0,0,1,0,3,0,3,1,1,6,0,2,2,1,2,3,210
8,1,1,1,1,1,0,1,0,0,0,1,0,1000,5,0,0,1,1,0,0,1,1,1,1,1,0,0,0,4,NA,0,0,4,NA,2,NA,1,0,0,0,0,0,1,0,3,0,1,1,1,6,0,1,1,1,1,8,300
6,1,1,1,1,1,0,1,0,0,0,0,1,1650,5,0,1,1,1,1,0,0,0,1,1,1,0,0,3,5,3,3,0,0,0,3,4,3,0,0,1,0,0,1,0,4,0,3,1,0,3,0,15,15,1,2,2,300
7,1,1,1,1,0,1,1,0,0,0,0,0,299,0,30,1,1,1,1,1,0,0,1,1,1,0,0,3,5,2,1,3,0,0,1,4,2,0,0,1,0,0,0,0,3,0,4,1,1,5,0,15,15,1,2,2,30
1,1,1,1,1,1,0,1,0,0,0,1,1,NA,1,30,1,1,1,1,0,0,0,1,1,1,1,0,4,3,4,4,0,0,0,NA,NA,3,2,0,0,0,0,1,0,4,1,2,1,0,2,0,1,1,1,2,3,90
2,1,2,1,1,1,0,0,0,0,0,0,0,569,2,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,3,3,2,2,0,0,4,3,0,0,1,0,1,0,0,3,1,3,1,1,6,0,1,1,1,2,3,120
6,1,2,1,1,1,0,1,0,0,1,1,0,299,1,0,1,1,1,1,1,1,1,1,1,0,0,0,3,2,4,5,2,3,2,2,5,0,0,0,1,0,1,1,0,3,0,2,1,1,6,0,1,1,1,2,3,60
5,1,1,1,1,1,0,1,0,1,0,0,1,0,2,0,0,1,1,1,1,1,0,1,1,1,1,0,0,3,3,5,3,3,0,2,3,3,1,0,1,1,1,1,0,4,1,3,0,1,7,0,2,2,1,1,3,120
5,1,1,1,1,1,0,1,1,0,0,1,0,1000,2,0,1,1,1,1,1,0,1,1,1,0,1,0,2,2,5,5,2,0,2,1,1,0,1,0,1,1,0,1,0,2,1,3,1,1,6,0,8,8,1,2,2,120
5,1,1,1,1,1,0,1,0,1,0,1,1,1399,2,0,1,1,1,1,1,0,0,1,1,1,1,0,3,3,4,5,3,0,0,2,4,3,4,0,0,0,1,1,0,2,0,4,1,1,4,0,14,14,1,1,2,120
5,1,2,1,1,1,0,0,0,0,0,1,1,598,NA,NA,1,1,1,1,1,1,0,1,1,1,0,0,3,2,5,5,1,2,0,1,1,1,0,1,0,0,1,0,0,1,0,4,1,1,6,0,9,9,0,2,3,NA
4,1,1,1,1,1,0,0,0,1,0,1,0,1100,NA,NA,1,1,1,1,1,1,0,1,1,1,0,0,3,3,5,3,2,2,0,1,NA,NA,0,0,1,1,1,1,0,3,0,3,1,1,6,0,2,2,0,2,3,NA
6,1,2,1,1,1,0,0,0,0,0,0,0,1300,NA,NA,1,0,1,1,1,1,1,1,1,1,0,0,NA,0,4,3,NA,NA,3,NA,1,NA,0,1,1,0,0,1,0,1,0,1,1,1,5,0,9,9,1,1,1,NA
3,1,1,1,1,1,0,1,0,0,0,0,0,588,1,30,1,1,1,1,1,1,0,1,1,1,1,0,3,3,5,5,2,3,0,1,1,3,3,0,1,0,1,1,0,3,0,4,1,1,6,0,15,15,1,1,3,90
3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,6,0,15,15,1,1,2,0
5,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,4,0,20,20,1,2,1,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,2,0,11,11,1,1,2,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,2,0,1,1,1,1,2,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,3,0,2,2,1,1,2,0
6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,3,0,4,4,1,1,1,0
2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,3,0,7,7,1,1,3,0
2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,3,0,5,5,0,1,2,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,6,0,9,9,1,2,2,0
7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,4,0,10,10,1,1,2,0
6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,4,0,12,12,0,1,8,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,3,0,15,15,1,1,2,0
7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,3,0,15,15,1,1,3,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,4,0,16,16,1,1,4,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,4,0,16,16,1,2,8,0
6,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,4,1,16,16,1,2,2,0
1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,2,0,17,17,1,1,2,0
6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,4,0,17,17,1,1,1,0
5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,5,0,16,16,1,2,2,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,2,0,8,NA,NA,1,8,0
8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,2,0,12,NA,0,1,8,0
1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,3,0,NA,19,1,2,3,0
8,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,2,0,1,1,1,2,8,0
4,4,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,4,0,1,1,1,2,3,0
4,3,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,3,0,15,NA,0,1,8,0
6,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,3,0,4,4,1,2,2,0
6,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,4,0,6,6,1,1,2,0
7,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,7,0,10,10,1,1,2,0
8,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,2,1,10,10,1,1,2,0
7,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,4,0,13,13,1,1,2,0
4,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,6,0,15,15,1,1,1,0
6,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,3,0,17,5,0,1,2,0
7,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,4,0,1,1,1,2,2,0
7,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,2,0,1,1,0,1,2,0
8,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,6,0,2,2,1,2,2,0
8,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,2,0,2,2,1,2,8,0
5,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,3,0,2,2,1,1,2,0
